"Species_name_orig" "Region_name_orig" "Group" "Code" "Taxon_group"
"568" "Lepidodactylus lugubris" "Ecuador" "Reptilia" "ECU-OO" "Amphibians; Reptiles"
"569" "Indotyphlops braminus" "Egypt" "Reptilia" "EGY-OO" "Amphibians; Reptiles"
"570" "Indotyphlops braminus" "Bhutan" "Reptilia" "EHM-BH" "Amphibians; Reptiles"
"571" "Indotyphlops braminus" "El Salvador" "Reptilia" "ELS-OO" "Amphibians; Reptiles"
"572" "Hemidactylus frenatus" "El Salvador" "Reptilia" "ELS-OO" "Amphibians; Reptiles"
"573" "Indotyphlops braminus" "Equatorial Guinea" "Reptilia" "EQG-OO" "Amphibians; Reptiles"
"574" "Cyrtopodion scabrum" "Eritrea" "Reptilia" "ERI-OO" "Amphibians; Reptiles"
"575" "Hemidactylus flaviviridis" "Eritrea" "Reptilia" "ERI-OO" "Amphibians; Reptiles"
"576" "Heremites auratus" "Eritrea" "Reptilia" "ERI-OO" "Amphibians; Reptiles"
"577" "Indotyphlops braminus" "Fiji" "Reptilia" "FIJ-OO" "Amphibians; Reptiles"
"578" "Hemidactylus frenatus" "Fiji" "Reptilia" "FIJ-OO" "Amphibians; Reptiles"
"579" "Lipinia noctua" "Fiji" "Reptilia" "FIJ-OO" "Amphibians; Reptiles"
"580" "Acrochordus javanicus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"581" "Anolis trinitatis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"582" "Chalcides ocellatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"583" "Chrysemys dorsalis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"584" "Furcifer oustaleti" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"585" "Gekko badenii" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"586" "Graptemys pseudogeographica" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"587" "Lepidodactylus lugubris" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"588" "Python sebae" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"589" "Tarentola mauritanica" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"590" "Trachylepis quinquetaeniata" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"591" "Aspidoscelis motaguae" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"592" "Boa constrictor" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"593" "Calotes mystaceus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"594" "Calotes versicolor" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"595" "Chamaeleo calyptratus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"596" "Chondrodactylus bibronii" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"597" "Ctenosaura similis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"598" "Leiolepis belliana" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"599" "Mabuya multifasciata" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"600" "Tarentola annularis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"601" "Phrynosoma cornutum" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"602" "Agama agama" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"603" "Ameiva ameiva" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"604" "Anolis cristatellus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"605" "Anolis cybotes" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"606" "Anolis distichus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"607" "Anolis equestris" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"608" "Anolis garmani" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"609" "Caiman crocodilus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"610" "Cnemidophorus lemniscatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"611" "Ctenosaura pectinata" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"612" "Gekko gecko" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"613" "Gonatodes albogularis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"614" "Hemidactylus frenatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"615" "Hemidactylus garnotii" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"616" "Hemidactylus mabouia" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"617" "Hemidactylus platyurus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"618" "Hemidactylus turcicus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"619" "Iguana iguana" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"620" "Leiocephalus carinatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"621" "Leiocephalus schreibersii" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"622" "Anolis sagrei" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"623" "Python molurus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"624" "Indotyphlops braminus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"625" "Sphaerodactylus argus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"626" "Sphaerodactylus elegans" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"627" "Trachemys scripta" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"628" "Varanus niloticus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"629" "Basiliscus vittatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"630" "Anolis porcatus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"631" "Anolis chlorocyanus" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"632" "Salvator merianae" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"633" "Phelsuma grandis" "Florida" "Reptilia" "FLA-OO" "Amphibians; Reptiles"
"634" "Trachemys scripta" "France" "Reptilia" "FRA-FR" "Amphibians; Reptiles"
"635" "Podarcis siculus" "France" "Reptilia" "FRA-FR" "Amphibians; Reptiles"
"636" "Tarentola mauritanica" "France" "Reptilia" "FRA-FR" "Amphibians; Reptiles"
"637" "Anolis marmoratus" "French Guiana" "Reptilia" "FRG-OO" "Amphibians; Reptiles"
"638" "Gehyra mutilata" "French Guiana" "Reptilia" "FRG-OO" "Amphibians; Reptiles"
"639" "Indotyphlops braminus" "Gabon" "Reptilia" "GAB-OO" "Amphibians; Reptiles"
"640" "Gonatodes caudiscutatus" "Ecuador (Galapagos)" "Reptilia" "GAL-OO" "Amphibians; Reptiles"
"641" "Hemidactylus frenatus" "Ecuador (Galapagos)" "Reptilia" "GAL-OO" "Amphibians; Reptiles"
"642" "Lepidodactylus lugubris" "Ecuador (Galapagos)" "Reptilia" "GAL-OO" "Amphibians; Reptiles"
"643" "Phyllodactylus reissii" "Ecuador (Galapagos)" "Reptilia" "GAL-OO" "Amphibians; Reptiles"
"644" "Trachemys scripta" "Gambia" "Reptilia" "GAM-OO" "Amphibians; Reptiles"
"645" "Hemidactylus garnotii" "Georgia(US)" "Reptilia" "GEO-OO" "Amphibians; Reptiles"
"646" "Hemidactylus turcicus" "Georgia(US)" "Reptilia" "GEO-OO" "Amphibians; Reptiles"
"647" "Anolis sagrei" "Georgia(US)" "Reptilia" "GEO-OO" "Amphibians; Reptiles"
"648" "Indotyphlops braminus" "Georgia(US)" "Reptilia" "GEO-OO" "Amphibians; Reptiles"
"649" "Phrynosoma cornutum" "Georgia(US)" "Reptilia" "GEO-OO" "Amphibians; Reptiles"
"650" "Trachemys scripta" "Germany" "Reptilia" "GER-OO" "Amphibians; Reptiles"
"651" "Hemidactylus mabouia" "Principe" "Reptilia" "GGI-PR" "Amphibians; Reptiles"
"652" "Hemidactylus mabouia" "Sao Tome" "Reptilia" "GGI-ST" "Amphibians; Reptiles"
"653" "Trachemys scripta" "Greece" "Reptilia" "GRC-OO" "Amphibians; Reptiles"
"654" "Chalcides ocellatus" "Greece" "Reptilia" "GRC-OO" "Amphibians; Reptiles"
"655" "Chamaeleo africanus" "Greece" "Reptilia" "GRC-OO" "Amphibians; Reptiles"
"656" "Hierophis viridiflavus" "Greece" "Reptilia" "GRC-OO" "Amphibians; Reptiles"
"657" "Indotyphlops braminus" "Bahrain" "Reptilia" "GST-BA" "Amphibians; Reptiles"
"658" "Trachemys scripta" "Bahrain" "Reptilia" "GST-BA" "Amphibians; Reptiles"
"659" "Trachylepis aurata" "United Arab Emirates" "Reptilia" "GST-UA" "Amphibians; Reptiles"
"660" "Indotyphlops braminus" "United Arab Emirates" "Reptilia" "GST-UA" "Amphibians; Reptiles"
"661" "Sceloporus occidentalis" "Guatemala" "Reptilia" "GUA-OO" "Amphibians; Reptiles"
"662" "Hemidactylus frenatus" "Guatemala" "Reptilia" "GUA-OO" "Amphibians; Reptiles"
"663" "Indotyphlops braminus" "Guatemala" "Reptilia" "GUA-OO" "Amphibians; Reptiles"
"664" "Gonatodes vittatus" "Guyana" "Reptilia" "GUY-OO" "Amphibians; Reptiles"
"665" "Hemidactylus mabouia" "Guyana" "Reptilia" "GUY-OO" "Amphibians; Reptiles"
"666" "Varanus indicus" "Guyana" "Reptilia" "GUY-OO" "Amphibians; Reptiles"
"667" "Hemidactylus mabouia" "Haiti" "Reptilia" "HAI-HA" "Amphibians; Reptiles"
"668" "Chamaeleo calyptratus" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"669" "Phelsuma madagascariensis" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"670" "Phelsuma guimbeaui" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"671" "Apalone spinifera" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"672" "Anolis carolinensis" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"673" "Anolis equestris" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"674" "Chamaeleo jacksonii" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"675" "Cryptoblepharus poecilopleurus" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"676" "Emoia cyanura" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"677" "Emoia impar" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"678" "Gehyra mutilata" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"679" "Gekko gecko" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"680" "Hemidactylus frenatus" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"681" "Hemidactylus garnotii" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"682" "Hemiphyllodactylus typus" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"683" "Iguana iguana" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"684" "Lampropholis delicata" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"685" "Lepidodactylus lugubris" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"686" "Lipinia noctua" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"687" "Anolis sagrei" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"688" "Palea steindachneri" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"689" "Pelodiscus sinensis" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"690" "Phelsuma laticauda" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"691" "Indotyphlops braminus" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"692" "Trachemys scripta" "Hawaii" "Reptilia" "HAW-HI" "Amphibians; Reptiles"
"693" "Hemidactylus angulatus" "Honduras" "Reptilia" "HON-OO" "Amphibians; Reptiles"
"694" "Hemidactylus frenatus" "Honduras" "Reptilia" "HON-OO" "Amphibians; Reptiles"
"695" "Hemidactylus mabouia" "Honduras" "Reptilia" "HON-OO" "Amphibians; Reptiles"
"696" "Leiocephalus carinatus" "Honduras" "Reptilia" "HON-OO" "Amphibians; Reptiles"
"697" "Sphaerodactylus argus" "Honduras" "Reptilia" "HON-OO" "Amphibians; Reptiles"
"698" "Cyrtopodion kotschyi" "Hungary" "Reptilia" "HUN-OO" "Amphibians; Reptiles"
"699" "Trachemys scripta" "Hungary" "Reptilia" "HUN-OO" "Amphibians; Reptiles"
"700" "Hemidactylus turcicus" "Illinois" "Reptilia" "ILL-OO" "Amphibians; Reptiles"
"701" "Gehyra mutilata" "India" "Reptilia" "India" "Amphibians; Reptiles"
"702" "Pelodiscus sinensis" "Indonesia" "Reptilia" "Indonesia" "Amphibians; Reptiles"
"703" "Trachemys scripta" "Indonesia" "Reptilia" "Indonesia" "Amphibians; Reptiles"
"704" "Podarcis muralis" "Indiana" "Reptilia" "INI-OO" "Amphibians; Reptiles"
"705" "Anguis fragilis" "Ireland" "Reptilia" "IRE-IR" "Amphibians; Reptiles"
"706" "Indotyphlops braminus" "Iran" "Reptilia" "IRN-OO" "Amphibians; Reptiles"
"707" "Trachemys scripta" "Iran" "Reptilia" "IRN-OO" "Amphibians; Reptiles"
"708" "Indotyphlops braminus" "Iraq" "Reptilia" "IRQ-OO" "Amphibians; Reptiles"
"709" "Trachemys scripta" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"710" "Eryx jaculus" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"711" "Chalcides ocellatus" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"712" "Tarentola mauritanica" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"713" "Testudo graeca" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"714" "Testudo marginata" "Italy" "Reptilia" "ITA-IT" "Amphibians; Reptiles"
"715" "Indotyphlops braminus" "Ivory Coast" "Reptilia" "IVO-OO" "Amphibians; Reptiles"
"716" "Hemidactylus mabouia" "Jamaica" "Reptilia" "JAM-OO" "Amphibians; Reptiles"
"717" "Anolis carolinensis" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"718" "Boiga irregularis" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"719" "Chelydra serpentina" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"720" "Hemidactylus frenatus" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"721" "Hemiphyllodactylus typus" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"722" "Iguana iguana" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"723" "Orthriophis taeniurus" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"724" "Trachemys scripta" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"725" "Trimeresurus mucrosquamatus" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"726" "Mauremys mutica" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"727" "Mauremys reevesii" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"728" "Indotyphlops braminus" "Japan" "Reptilia" "Japan" "Amphibians; Reptiles"
"729" "Hemidactylus turcicus" "Kansas" "Reptilia" "KAN-OO" "Amphibians; Reptiles"
"730" "Podarcis siculus" "Kansas" "Reptilia" "KAN-OO" "Amphibians; Reptiles"
"731" "Crotalus atrox" "Kansas" "Reptilia" "KAN-OO" "Amphibians; Reptiles"
"732" "Lacerta bilineata" "Kansas" "Reptilia" "KAN-OO" "Amphibians; Reptiles"
"733" "Trachemys scripta" "Kenya" "Reptilia" "KEN-OO" "Amphibians; Reptiles"
"734" "Indotyphlops braminus" "Kenya" "Reptilia" "KEN-OO" "Amphibians; Reptiles"
"735" "Hemidactylus frenatus" "Kenya" "Reptilia" "KEN-OO" "Amphibians; Reptiles"
"736" "Trachemys scripta" "South Korea" "Reptilia" "KOR-SK" "Amphibians; Reptiles"
"737" "Hemidactylus turcicus" "Kentucky" "Reptilia" "KTY-OO" "Amphibians; Reptiles"
"738" "Podarcis muralis" "Kentucky" "Reptilia" "KTY-OO" "Amphibians; Reptiles"
"739" "Indotyphlops braminus" "Kuwait" "Reptilia" "KUW-OO" "Amphibians; Reptiles"
"740" "Indotyphlops braminus" "Libya" "Reptilia" "LBY-OO" "Amphibians; Reptiles"
"741" "Podarcis siculus" "Libya" "Reptilia" "LBY-OO" "Amphibians; Reptiles"
"742" "Gymnophthalmus underwoodi" "Antigua and Barbuda" "Reptilia" "LEE-AB" "Amphibians; Reptiles"
"743" "Chelonoidis carbonarius" "Antigua and Barbuda" "Reptilia" "LEE-AB" "Amphibians; Reptiles"
"744" "Anolis carolinensis" "Anguilla" "Reptilia" "LEE-AG" "Amphibians; Reptiles"
"745" "Hemidactylus mabouia" "Anguilla" "Reptilia" "LEE-AG" "Amphibians; Reptiles"
"746" "Indotyphlops braminus" "Anguilla" "Reptilia" "LEE-AG" "Amphibians; Reptiles"
"747" "Iguana iguana" "Anguilla" "Reptilia" "LEE-AG" "Amphibians; Reptiles"
"748" "Hemidactylus mabouia" "British Virgin Islands" "Reptilia" "LEE-BV" "Amphibians; Reptiles"
"749" "Chelonoidis carbonarius" "British Virgin Islands" "Reptilia" "LEE-BV" "Amphibians; Reptiles"
"750" "Lepidodactylus lugubris" "Guadeloupe" "Reptilia" "LEE-GU" "Amphibians; Reptiles"
"751" "Hemidactylus mabouia" "Guadeloupe" "Reptilia" "LEE-GU" "Amphibians; Reptiles"
"752" "Pelusios subniger" "Guadeloupe" "Reptilia" "LEE-GU" "Amphibians; Reptiles"
"753" "Trachemys scripta" "Guadeloupe" "Reptilia" "LEE-GU" "Amphibians; Reptiles"
"754" "Trachemys stejnegeri" "Guadeloupe" "Reptilia" "LEE-GU" "Amphibians; Reptiles"
"755" "Hemidactylus mabouia" "Montserrat" "Reptilia" "LEE-MO" "Amphibians; Reptiles"
"756" "Gymnophthalmus underwoodi" "Saint Kitts and Nevis" "Reptilia" "LEE-SK" "Amphibians; Reptiles"
"757" "Hemidactylus mabouia" "Saint Kitts and Nevis" "Reptilia" "LEE-SK" "Amphibians; Reptiles"
"758" "Anolis cristatellus" "St.Martin-St.Barthélémy" "Reptilia" "LEE-SM" "Amphibians; Reptiles"
"759" "Hemidactylus mabouia" "US Virgin Islands" "Reptilia" "LEE-VI" "Amphibians; Reptiles"
"760" "Indotyphlops braminus" "US Virgin Islands" "Reptilia" "LEE-VI" "Amphibians; Reptiles"
"761" "Pantherophis guttatus" "US Virgin Islands" "Reptilia" "LEE-VI" "Amphibians; Reptiles"
"762" "Indotyphlops braminus" "Kiribati" "Reptilia" "LIN-KI" "Amphibians; Reptiles"
"763" "Hemidactylus frenatus" "Kiribati" "Reptilia" "LIN-KI" "Amphibians; Reptiles"
"764" "Anolis sagrei" "Louisiana" "Reptilia" "LOU-OO" "Amphibians; Reptiles"
"765" "Hemidactylus turcicus" "Louisiana" "Reptilia" "LOU-OO" "Amphibians; Reptiles"
"766" "Indotyphlops braminus" "Louisiana" "Reptilia" "LOU-OO" "Amphibians; Reptiles"
"767" "Crotaphytus collaris" "Louisiana" "Reptilia" "LOU-OO" "Amphibians; Reptiles"
"768" "Gehyra mutilata" "East Timor" "Reptilia" "LSI-ET" "Amphibians; Reptiles"
"769" "Gekko gecko" "East Timor" "Reptilia" "LSI-ET" "Amphibians; Reptiles"
"770" "Hemidactylus frenatus" "East Timor" "Reptilia" "LSI-ET" "Amphibians; Reptiles"
"771" "Hemidactylus platyurus" "East Timor" "Reptilia" "LSI-ET" "Amphibians; Reptiles"
"772" "Indotyphlops braminus" "Massachusetts" "Reptilia" "MAS-OO" "Amphibians; Reptiles"
"773" "Trachemys scripta" "Massachusetts" "Reptilia" "MAS-OO" "Amphibians; Reptiles"
"774" "Phelsuma grandis" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"775" "Aldabrachelys gigantea" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"776" "Astrochelys radiata" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"777" "Calotes versicolor" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"778" "Ebenavia inunguis" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"779" "Furcifer pardalis" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"780" "Gehyra mutilata" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"781" "Hemidactylus frenatus" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"782" "Hemidactylus parvimaculatus" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"783" "Hemiphyllodactylus typus" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"784" "Lycodon capucinus" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"785" "Pelusios subniger" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"786" "Indotyphlops braminus" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"787" "Trachemys scripta" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"788" "Palea steindachneri" "Mauritius" "Reptilia" "MAU-OO" "Amphibians; Reptiles"
"789" "Kinixys belliana" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"790" "Trachylepis comorensis" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"791" "Gekko gecko" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"792" "Pelusios castaneus" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"793" "Indotyphlops braminus" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"794" "Phelsuma cepediana" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"795" "Hemidactylus frenatus" "Madagascar" "Reptilia" "MDG-OO" "Amphibians; Reptiles"
"796" "Tarentola mauritanica" "Portugal (Madeira)" "Reptilia" "MDR-OO" "Amphibians; Reptiles"
"797" "Hemidactylus mabouia" "Portugal (Madeira)" "Reptilia" "MDR-OO" "Amphibians; Reptiles"
"798" "Indotyphlops braminus" "Portugal (Madeira)" "Reptilia" "MDR-OO" "Amphibians; Reptiles"
"799" "Melanochelys trijuga" "Maldive Islands" "Reptilia" "MDV-OO" "Amphibians; Reptiles"
"800" "Calotes versicolor" "Maldive Islands" "Reptilia" "MDV-OO" "Amphibians; Reptiles"
"801" "Pseudemys concinna" "Michigan" "Reptilia" "MIC-OO" "Amphibians; Reptiles"
"802" "Pelodiscus sinensis" "Malaysia" "Reptilia" "MLY-PM" "Amphibians; Reptiles"
"803" "Trachemys scripta" "Malaysia" "Reptilia" "MLY-PM" "Amphibians; Reptiles"
"804" "Calotes versicolor" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"805" "Trachemys scripta" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"806" "Xenochrophis vittatus" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"807" "Anolis sagrei" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"808" "Pareas margaritophorus" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"809" "Siebenrockiella crassicollis" "Singapore" "Reptilia" "MLY-SI" "Amphibians; Reptiles"
"810" "Psammodromus hispanicus" "Morocco" "Reptilia" "MOR-MO" "Amphibians; Reptiles"
"811" "Hemidactylus turcicus" "Morocco" "Reptilia" "MOR-MO" "Amphibians; Reptiles"
"812" "Indotyphlops braminus" "Mozambique" "Reptilia" "MOZ-OO" "Amphibians; Reptiles"
"813" "Anolis carolinensis" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"814" "Boiga irregularis" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"815" "Carlia ailanpalai" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"816" "Chelydra serpentina" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"817" "Pelodiscus sinensis" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"818" "Indotyphlops braminus" "Guam" "Reptilia" "MRN-GU" "Amphibians; Reptiles"
"819" "Anolis carolinensis" "Northern Mariana Islands" "Reptilia" "MRN-NM" "Amphibians; Reptiles"
"820" "Carlia ailanpalai" "Northern Mariana Islands" "Reptilia" "MRN-NM" "Amphibians; Reptiles"
"821" "Gehyra mutilata" "Northern Mariana Islands" "Reptilia" "MRN-NM" "Amphibians; Reptiles"
"822" "Lamprolepis smaragdina" "Northern Mariana Islands" "Reptilia" "MRN-NM" "Amphibians; Reptiles"
"823" "Indotyphlops braminus" "Northern Mariana Islands" "Reptilia" "MRN-NM" "Amphibians; Reptiles"
"824" "Varanus indicus" "Marshall Islands (the)" "Reptilia" "MRS-OO" "Amphibians; Reptiles"
"825" "Gehyra oceanica" "Marshall Islands (the)" "Reptilia" "MRS-OO" "Amphibians; Reptiles"
"826" "Hemidactylus frenatus" "Marshall Islands (the)" "Reptilia" "MRS-OO" "Amphibians; Reptiles"
"827" "Indotyphlops braminus" "Marshall Islands (the)" "Reptilia" "MRS-OO" "Amphibians; Reptiles"
"828" "Trachemys scripta" "Maryland" "Reptilia" "MRY-OO" "Amphibians; Reptiles"
"829" "Hemidactylus turcicus" "Maryland" "Reptilia" "MRY-OO" "Amphibians; Reptiles"
"830" "Hemidactylus turcicus" "Mississippi" "Reptilia" "MSI-OO" "Amphibians; Reptiles"
"831" "Hemidactylus turcicus" "Missouri" "Reptilia" "MSO-OO" "Amphibians; Reptiles"
"832" "Indotyphlops braminus" "Mauritania" "Reptilia" "MTN-OO" "Amphibians; Reptiles"
"833" "Hemidactylus turcicus" "Mauritania" "Reptilia" "MTN-OO" "Amphibians; Reptiles"
"834" "Tarentola mauritanica" "Mauritania" "Reptilia" "MTN-OO" "Amphibians; Reptiles"
"835" "Boa constrictor" "Morelos" "Reptilia" "MXC-MO" "Amphibians; Reptiles"
"836" "Hemidactylus frenatus" "Morelos" "Reptilia" "MXC-MO" "Amphibians; Reptiles"
"837" "Indotyphlops braminus" "Morelos" "Reptilia" "MXC-MO" "Amphibians; Reptiles"
"838" "Indotyphlops braminus" "Puebla" "Reptilia" "MXC-PU" "Amphibians; Reptiles"
"839" "Hemidactylus turcicus" "Chihuahua" "Reptilia" "MXE-CU" "Amphibians; Reptiles"
"840" "Hemidactylus turcicus" "Durango" "Reptilia" "MXE-DU" "Amphibians; Reptiles"
"841" "Indotyphlops braminus" "Durango" "Reptilia" "MXE-DU" "Amphibians; Reptiles"
"842" "Hemidactylus frenatus" "Hidalgo" "Reptilia" "MXE-HI" "Amphibians; Reptiles"
"843" "Indotyphlops braminus" "Hidalgo" "Reptilia" "MXE-HI" "Amphibians; Reptiles"
"844" "Indotyphlops braminus" "Nuevo León" "Reptilia" "MXE-NL" "Amphibians; Reptiles"
